age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
31,Female,167.6,70.3,25.02,Overweight,1482.8,2298.4,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,2,real,train
44,Male,170.2,70.8,24.43,Normal,1603.2,2901.9,High Activity,1.81,16.0,2.0,True,Maintenance,9,6,real,train
59,Male,172.7,81.6,27.37,Overweight,1676.1,3033.8,High Activity,1.81,5.0,1.0,True,Fat Loss,3,2,real,train
30,Female,157.5,61.2,24.69,Normal,1371.8,2126.3,Moderate Activity,1.55,4.0,2.0,True,Maintenance,8,6,real,train
64,Female,162.6,53.1,20.08,Normal,1164.8,2108.3,High Activity,1.81,0.0,30.0,True,Fat Loss,3,1,real,train
50,Male,185.4,81.6,23.75,Normal,1788.2,3236.6,High Activity,1.81,40.0,20.0,True,Maintenance,9,6,real,train
64,Female,157.5,56.7,22.86,Normal,1182.6,2140.6,High Activity,1.81,27.0,7.0,True,Maintenance,9,6,real,train
46,Male,180.3,97.5,29.99,Overweight,1999.2,3618.5,High Activity,1.81,4.0,5.0,True,Fat Loss,3,2,real,train
54,Female,167.6,68.0,24.21,Normal,1362.3,2465.7,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,train
18,Female,170.2,49.9,17.23,Underweight,1358.3,1752.1,Low Activity,1.29,2.0,0.0,True,Muscle Gain,4,4,real,train
49,Male,182.9,97.5,29.16,Overweight,1994.3,3091.2,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,2,real,train
54,Female,172.7,74.8,25.09,Overweight,1440.9,2608.1,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
49,Female,154.9,54.4,22.67,Normal,1218.8,2205.9,High Activity,1.81,60.0,5.0,True,Maintenance,9,6,real,train
55,Male,190.5,136.1,37.5,Obese,2513.4,4549.2,High Activity,1.81,4.0,3.0,True,Fat Loss,3,3,real,train
52,Female,165.1,59.0,21.63,Normal,1279.2,2315.3,High Activity,1.81,16.0,5.0,True,Muscle Gain,6,5,real,train
57,Male,190.5,79.4,21.87,Normal,1742.4,3153.8,High Activity,1.81,10.0,2.0,True,Fat Loss,3,1,real,train
18,Male,175.3,60.3,19.64,Normal,1635.5,2535.0,Moderate Activity,1.55,0.0,0.0,False,Muscle Gain,5,5,real,train
47,Male,154.9,95.3,39.68,Obese,1841.2,3332.6,High Activity,1.81,15.0,0.0,True,Fat Loss,3,3,real,train
45,Male,172.7,113.4,38.01,Obese,2181.0,3947.6,High Activity,1.81,10.0,2.0,True,Fat Loss,3,3,real,train
36,Female,165.1,104.3,38.27,Obese,1767.9,3199.9,High Activity,1.81,10.0,2.0,True,Fat Loss,3,3,real,train
60,Female,170.2,74.8,25.84,Overweight,1407.1,2546.8,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,train
32,Female,162.6,97.5,36.9,Obese,1714.4,3103.1,High Activity,1.81,7.0,2.0,True,Fat Loss,3,3,real,train
39,Male,180.3,104.3,32.08,Obese,2130.1,3855.4,High Activity,1.81,8.0,3.0,True,Fat Loss,3,3,real,train
54,Male,182.9,83.9,25.09,Overweight,1783.6,3228.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
46,Female,170.2,61.2,21.14,Normal,1341.9,2428.8,High Activity,1.81,28.0,7.0,True,Maintenance,9,6,real,train
42,Male,180.3,83.9,25.8,Overweight,1839.6,3329.6,High Activity,1.81,20.0,30.0,True,Fat Loss,3,2,real,train
49,Male,175.3,70.8,23.04,Normal,1599.2,2894.6,High Activity,1.81,5.0,4.0,True,Fat Loss,3,1,real,train
45,Male,172.7,97.5,32.69,Obese,1968.3,3562.6,High Activity,1.81,3.0,4.0,True,Fat Loss,3,3,real,train
57,Male,180.3,86.2,26.5,Overweight,1784.8,3230.5,High Activity,1.81,7.0,12.0,True,Fat Loss,3,2,real,train
56,Female,167.6,59.0,20.98,Normal,1269.7,2298.2,High Activity,1.81,2.0,5.0,True,Fat Loss,3,1,real,train
38,Male,182.9,99.8,29.84,Overweight,2087.2,3235.1,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,2,real,train
54,Male,198.1,120.2,30.62,Obese,2342.9,4240.7,High Activity,1.81,8.0,4.0,True,Fat Loss,3,3,real,train
19,Male,154.9,68.0,28.34,Overweight,1635.6,2960.4,High Activity,1.81,24.0,10.0,True,Fat Loss,3,2,real,train
50,Male,165.1,61.2,22.46,Normal,1417.2,2565.1,High Activity,1.81,5.0,1.0,True,Maintenance,9,6,real,train
64,Female,165.1,52.6,19.3,Normal,1168.5,2115.0,High Activity,1.81,12.0,0.0,True,Maintenance,9,6,real,train
58,Male,180.3,107.5,33.05,Obese,2064.7,3737.2,High Activity,1.81,40.0,10.0,True,Fat Loss,3,3,real,train
64,Female,162.6,68.0,25.75,Overweight,1303.2,2358.9,High Activity,1.81,5.0,5.0,True,Maintenance,9,7,real,train
28,Female,154.9,49.9,20.78,Normal,1267.7,2294.6,High Activity,1.81,40.0,0.0,True,Maintenance,9,6,real,train
55,Male,154.9,104.3,43.46,Obese,1917.3,3470.4,High Activity,1.81,8.0,4.0,True,Fat Loss,3,3,real,train
55,Male,175.3,74.4,24.22,Normal,1613.8,2921.0,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,train
19,Male,185.4,86.2,25.07,Overweight,2024.9,3138.6,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
57,Female,180.3,77.1,23.71,Normal,1472.5,2665.3,High Activity,1.81,50.0,10.0,True,Maintenance,9,6,real,train
55,Female,175.3,59.0,19.2,Normal,1297.7,2348.8,High Activity,1.81,7.0,0.0,True,Maintenance,9,6,real,train
46,Male,172.7,89.8,30.11,Obese,1859.3,3365.3,High Activity,1.81,13.0,50.0,True,Fat Loss,3,3,real,train
62,Male,185.4,104.3,30.34,Obese,2023.9,2610.8,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
47,Female,170.2,56.7,19.58,Normal,1295.6,2345.0,High Activity,1.81,40.0,0.0,True,Muscle Gain,6,5,real,train
52,Female,172.7,63.5,21.29,Normal,1344.7,2434.0,High Activity,1.81,25.0,10.0,True,Maintenance,9,6,real,train
44,Male,185.4,79.4,23.09,Normal,1791.8,2777.4,Moderate Activity,1.55,3.0,1.0,True,Maintenance,8,6,real,train
64,Female,175.3,65.8,21.41,Normal,1321.6,2392.1,High Activity,1.81,32.0,38.0,True,Fat Loss,3,1,real,train
41,Male,182.9,90.7,27.12,Overweight,1948.6,3527.0,High Activity,1.81,30.0,0.0,True,Fat Loss,3,2,real,train
51,Male,172.7,113.4,38.01,Obese,2146.9,3885.9,High Activity,1.81,42.0,0.0,True,Fat Loss,3,3,real,train
40,Female,160.0,54.4,21.26,Normal,1273.5,2305.0,High Activity,1.81,30.0,0.0,True,Muscle Gain,6,5,real,train
60,Male,188.0,81.6,23.11,Normal,1743.6,3155.9,High Activity,1.81,5.0,1.0,True,Fat Loss,3,1,real,train
58,Male,195.6,102.1,26.68,Overweight,2065.0,3737.6,High Activity,1.81,15.0,8.0,True,Maintenance,9,7,real,train
21,Male,182.9,81.6,24.41,Normal,1940.6,3512.5,High Activity,1.81,0.0,3.0,True,Maintenance,9,6,real,train
54,Male,188.0,108.9,30.81,Obese,2142.2,3877.5,High Activity,1.81,18.0,2.0,True,Fat Loss,3,3,real,train
41,Female,154.9,61.2,25.51,Overweight,1316.3,2382.5,High Activity,1.81,14.0,5.0,True,Fat Loss,3,2,real,train
37,Female,188.0,113.4,32.1,Obese,1918.3,2973.3,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,3,real,train
21,Female,165.1,63.5,23.3,Normal,1455.4,2634.2,High Activity,1.81,7.0,7.0,True,Muscle Gain,6,5,real,train
23,Female,170.2,72.6,25.06,Overweight,1546.3,2798.8,High Activity,1.81,10.0,10.0,True,Fat Loss,3,2,real,train
63,Female,157.5,63.5,25.61,Overweight,1249.9,1937.3,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,7,real,train
47,Female,162.6,102.1,38.62,Obese,1691.4,2181.9,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
59,Female,170.2,68.0,23.49,Normal,1348.5,2440.8,High Activity,1.81,30.0,0.0,True,Fat Loss,3,1,real,train
39,Male,180.3,90.7,27.89,Overweight,1947.8,3525.5,High Activity,1.81,0.0,10.0,True,Fat Loss,3,2,real,train
39,Female,167.6,61.2,21.79,Normal,1364.3,2469.4,High Activity,1.81,15.0,3.0,True,Fat Loss,3,1,real,train
50,Female,162.6,72.6,27.46,Overweight,1405.8,2179.0,Moderate Activity,1.55,0.0,0.0,False,Maintenance,8,7,real,train
42,Female,167.6,59.0,20.98,Normal,1330.3,1716.2,Low Activity,1.29,2.0,1.0,True,Maintenance,7,6,real,train
56,Male,185.4,117.9,34.3,Obese,2240.2,4054.8,High Activity,1.81,40.0,40.0,True,Fat Loss,3,3,real,train
33,Male,193.0,136.1,36.52,Obese,2650.5,3419.1,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
57,Male,185.4,152.0,44.2,Obese,2690.3,4869.5,High Activity,1.81,50.0,0.0,True,Fat Loss,3,3,real,train
43,Female,180.3,77.1,23.71,Normal,1533.1,2775.0,High Activity,1.81,5.0,2.0,True,Fat Loss,3,1,real,train
46,Male,182.9,91.2,27.26,Overweight,1926.3,3486.6,High Activity,1.81,10.0,20.0,True,Fat Loss,3,2,real,train
43,Male,160.0,70.3,27.46,Overweight,1554.1,2812.9,High Activity,1.81,2.0,4.0,True,Fat Loss,3,2,real,train
55,Female,172.7,59.0,19.77,Normal,1289.8,2334.5,High Activity,1.81,35.0,0.0,True,Maintenance,9,6,real,train
52,Male,154.9,90.7,37.79,Obese,1752.1,3171.2,High Activity,1.81,10.0,5.0,True,Fat Loss,3,3,real,train
38,Female,162.6,51.7,19.57,Normal,1264.8,2289.3,High Activity,1.81,14.0,1.0,True,Maintenance,9,6,real,train
44,Male,167.6,79.4,28.25,Overweight,1706.5,2645.1,Moderate Activity,1.55,0.0,0.0,False,Fat Loss,2,2,real,train
56,Female,154.9,61.2,25.51,Overweight,1251.4,1939.6,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,7,real,train
46,Male,180.3,102.1,31.38,Obese,2059.9,3728.5,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,train
54,Female,157.5,54.4,21.95,Normal,1205.0,1867.7,Moderate Activity,1.55,0.0,2.0,True,Fat Loss,2,1,real,train
61,Female,160.0,70.3,27.46,Overweight,1329.3,2406.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
54,Male,172.7,90.7,30.41,Obese,1826.0,3305.1,High Activity,1.81,40.0,0.0,True,Fat Loss,3,3,real,train
65,Male,154.9,86.2,35.9,Obese,1617.5,2927.7,High Activity,1.81,8.0,4.0,True,Fat Loss,3,3,real,train
50,Female,157.5,61.2,24.69,Normal,1285.2,2326.2,High Activity,1.81,8.0,4.0,True,Fat Loss,3,1,real,train
42,Male,193.0,104.3,28.0,Overweight,2174.0,3934.9,High Activity,1.81,20.0,3.0,True,Fat Loss,3,2,real,train
59,Female,162.6,68.0,25.75,Overweight,1324.9,2398.0,High Activity,1.81,40.0,10.0,True,Fat Loss,3,2,real,train
47,Male,180.3,88.5,27.2,Overweight,1872.0,2901.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
62,Female,152.4,59.0,25.39,Overweight,1196.5,1543.5,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,2,real,train
60,Female,198.1,77.1,19.65,Normal,1514.6,2741.4,High Activity,1.81,4.0,4.0,True,Maintenance,9,6,real,train
32,Female,165.1,54.4,19.97,Normal,1323.8,2396.1,High Activity,1.81,10.0,2.0,True,Fat Loss,3,1,real,train
49,Female,152.4,59.0,25.39,Overweight,1252.8,2267.6,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
33,Male,154.9,81.6,34.01,Obese,1738.4,3146.5,High Activity,1.81,10.0,5.0,True,Fat Loss,3,3,real,train
46,Male,167.6,90.7,32.28,Obese,1847.1,3343.2,High Activity,1.81,10.0,4.0,True,Fat Loss,3,3,real,train
64,Female,172.7,81.6,27.37,Overweight,1460.5,2643.6,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
42,Female,157.5,90.7,36.58,Obese,1592.5,2882.4,High Activity,1.81,30.0,0.0,True,Fat Loss,3,3,real,train
20,Male,167.6,68.0,24.21,Normal,1690.8,2620.8,Moderate Activity,1.55,3.0,0.0,True,Muscle Gain,8,7,real,train
48,Female,157.5,78.5,31.64,Obese,1453.3,2630.4,High Activity,1.81,35.0,0.0,True,Fat Loss,3,3,real,train
51,Female,154.9,81.6,34.01,Obese,1461.8,2645.8,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
27,Male,182.9,90.7,27.12,Overweight,2028.1,3670.8,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
47,Male,154.9,72.6,30.23,Obese,1537.4,2782.7,High Activity,1.81,7.0,1.0,True,Fat Loss,3,3,real,train
30,Female,167.6,61.2,21.79,Normal,1403.3,2175.1,Moderate Activity,1.55,3.0,1.0,True,Fat Loss,2,1,real,train
61,Male,188.0,121.6,34.41,Obese,2272.7,3522.6,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,3,real,train
43,Female,154.9,68.0,28.34,Overweight,1370.6,2480.7,High Activity,1.81,20.0,10.0,True,Fat Loss,3,2,real,train
51,Male,182.9,99.8,29.84,Overweight,2013.4,3644.2,High Activity,1.81,16.0,7.0,True,Maintenance,9,7,real,train
63,Female,167.6,90.7,32.28,Obese,1533.0,2774.8,High Activity,1.81,30.0,2.0,True,Fat Loss,3,3,real,train
61,Male,162.6,81.2,30.72,Obese,1609.9,2914.0,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,train
45,Female,154.9,81.6,34.01,Obese,1487.7,2692.8,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
43,Male,182.9,99.8,29.84,Overweight,2058.8,3726.4,High Activity,1.81,0.0,40.0,True,Fat Loss,3,2,real,train
63,Female,162.6,57.2,21.63,Normal,1206.9,2184.5,High Activity,1.81,5.0,2.0,True,Maintenance,9,6,real,train
63,Male,175.3,104.3,33.96,Obese,1969.4,3564.7,High Activity,1.81,14.0,0.0,True,Fat Loss,3,3,real,train
46,Female,154.9,48.5,20.22,Normal,1177.2,1518.6,Low Activity,1.29,1.0,0.0,True,Maintenance,1,1,real,train
35,Female,160.0,59.0,23.03,Normal,1337.1,2072.4,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,1,real,train
44,Male,175.3,102.1,33.23,Obese,2046.9,3704.9,High Activity,1.81,8.0,0.0,True,Fat Loss,3,3,real,train
29,Male,154.9,74.8,31.18,Obese,1670.0,3022.6,High Activity,1.81,20.0,6.0,True,Fat Loss,3,3,real,train
27,Female,160.0,49.9,19.49,Normal,1287.8,1661.3,Low Activity,1.29,2.0,0.0,True,Maintenance,7,6,real,train
47,Female,160.0,90.7,35.43,Obese,1578.7,2857.4,High Activity,1.81,40.0,10.0,True,Fat Loss,3,3,real,train
48,Male,182.9,108.9,32.55,Obese,2151.9,3895.0,High Activity,1.81,10.0,10.0,True,Fat Loss,3,3,real,train
48,Female,152.4,50.8,21.87,Normal,1181.7,2138.8,High Activity,1.81,15.0,3.0,True,Fat Loss,3,1,real,train
45,Male,190.5,111.1,30.62,Obese,2235.9,3465.7,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,3,real,train
41,Female,154.9,50.8,21.16,Normal,1219.8,2207.9,High Activity,1.81,40.0,15.0,True,Fat Loss,3,1,real,train
58,Male,182.9,127.0,37.97,Obese,2338.2,4232.2,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
22,Male,165.1,68.0,24.96,Normal,1667.3,3017.8,High Activity,1.81,3.0,5.0,True,Maintenance,9,6,real,train
57,Female,170.2,90.7,31.32,Obese,1566.9,2836.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
52,Male,182.9,104.3,31.19,Obese,2068.5,3743.9,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
48,Male,170.2,65.8,22.71,Normal,1513.7,2739.8,High Activity,1.81,6.0,3.0,True,Maintenance,9,6,real,train
31,Male,185.4,108.9,31.66,Obese,2260.6,3504.0,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,3,real,train
31,Male,172.7,102.1,34.21,Obese,2108.5,3816.4,High Activity,1.81,13.0,45.0,True,Fat Loss,3,3,real,train
38,Female,167.6,88.5,31.47,Obese,1620.3,2932.7,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
47,Male,172.7,90.7,30.41,Obese,1865.8,3377.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
58,Male,167.6,71.7,25.5,Overweight,1523.7,2758.0,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
35,Male,182.9,74.8,22.38,Normal,1770.0,3203.7,High Activity,1.81,8.0,1.0,True,Maintenance,9,6,real,train
46,Female,170.2,63.5,21.93,Normal,1362.8,2466.7,High Activity,1.81,3.0,3.0,True,Maintenance,9,6,real,train
45,Male,167.6,71.2,25.34,Overweight,1591.5,2880.5,High Activity,1.81,25.0,15.0,True,Fat Loss,3,2,real,train
56,Male,170.2,68.9,23.81,Normal,1510.8,2734.6,High Activity,1.81,30.0,0.0,True,Maintenance,9,6,real,train
47,Male,193.0,108.9,29.21,Overweight,2206.4,3993.5,High Activity,1.81,15.0,5.0,True,Fat Loss,3,2,real,train
52,Male,154.9,95.7,39.87,Obese,1818.9,3292.2,High Activity,1.81,8.0,1.0,True,Fat Loss,3,3,real,train
50,Female,172.7,49.4,16.57,Underweight,1223.4,2214.3,High Activity,1.81,5.0,5.0,True,Muscle Gain,6,4,real,train
55,Male,190.5,102.1,28.12,Overweight,2057.6,3724.3,High Activity,1.81,50.0,0.0,True,Fat Loss,3,2,real,train
30,Female,180.3,56.7,17.43,Underweight,1400.7,2171.1,Moderate Activity,1.55,3.0,1.0,True,Muscle Gain,5,4,real,train
45,Male,188.0,87.5,24.78,Normal,1907.7,2957.0,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,train
58,Female,175.3,90.7,29.53,Overweight,1578.3,2856.7,High Activity,1.81,10.0,3.0,True,Fat Loss,3,2,real,train
26,Female,172.7,68.0,22.81,Normal,1499.3,2713.7,High Activity,1.81,40.0,5.0,True,Muscle Gain,6,5,real,train
57,Female,165.1,63.5,23.3,Normal,1299.5,2352.0,High Activity,1.81,9.0,7.0,True,Fat Loss,3,1,real,train
56,Female,154.9,77.1,32.12,Obese,1398.2,2530.7,High Activity,1.81,17.0,0.0,True,Fat Loss,3,3,real,train
40,Male,185.4,72.6,21.11,Normal,1723.4,2671.3,Moderate Activity,1.55,0.0,0.0,False,Maintenance,8,6,real,train
65,Male,154.9,86.2,35.9,Obese,1617.5,2927.7,High Activity,1.81,21.0,3.0,True,Fat Loss,3,3,real,train
50,Male,193.0,86.2,23.13,Normal,1885.5,3412.8,High Activity,1.81,7.0,3.0,True,Maintenance,9,6,real,train
51,Female,170.2,63.5,21.93,Normal,1341.2,2427.6,High Activity,1.81,15.0,0.0,True,Maintenance,9,6,real,train
55,Male,154.9,81.6,34.01,Obese,1613.5,2920.4,High Activity,1.81,1.0,6.0,True,Fat Loss,3,3,real,train
60,Female,167.6,82.1,29.21,Overweight,1466.3,2654.0,High Activity,1.81,70.0,0.0,True,Fat Loss,3,2,real,train
38,Female,167.6,90.7,32.28,Obese,1641.3,2970.7,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
19,Male,185.4,61.2,17.81,Underweight,1690.7,3060.2,High Activity,1.81,7.0,5.0,True,Muscle Gain,6,4,real,train
55,Female,160.0,79.4,31.0,Obese,1439.2,2604.9,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,train
50,Female,180.3,81.6,25.1,Overweight,1544.8,2796.0,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,train
18,Male,182.9,79.4,23.73,Normal,1927.3,3488.3,High Activity,1.81,8.0,3.0,True,Maintenance,9,6,real,train
54,Male,188.0,102.1,28.89,Overweight,2051.1,3712.5,High Activity,1.81,2.0,5.0,True,Fat Loss,3,2,real,train
61,Female,172.7,65.8,22.05,Normal,1326.7,2401.4,High Activity,1.81,6.0,0.0,True,Maintenance,9,6,real,train
54,Male,162.6,61.7,23.34,Normal,1388.4,2513.0,High Activity,1.81,15.0,40.0,True,Maintenance,9,6,real,train
50,Male,182.9,133.8,40.01,Obese,2474.8,4479.4,High Activity,1.81,40.0,5.0,True,Fat Loss,3,3,real,train
57,Female,149.9,48.5,21.61,Normal,1113.8,2016.1,High Activity,1.81,52.0,30.0,True,Maintenance,9,6,real,train
47,Female,170.2,86.2,29.76,Overweight,1568.2,2838.5,High Activity,1.81,0.0,10.0,True,Fat Loss,3,2,real,train
56,Male,172.7,86.2,28.89,Overweight,1753.9,3174.6,High Activity,1.81,8.0,1.0,True,Fat Loss,3,2,real,train
36,Male,172.7,99.8,33.45,Obese,2049.8,3710.1,High Activity,1.81,4.0,4.0,True,Fat Loss,3,3,real,train
54,Male,190.5,88.5,24.37,Normal,1881.0,3404.6,High Activity,1.81,20.0,5.0,True,Maintenance,9,6,real,train
45,Male,180.3,90.7,27.89,Overweight,1913.7,3463.8,High Activity,1.81,3.0,3.0,True,Fat Loss,3,2,real,train
27,Male,167.6,74.8,26.63,Overweight,1742.3,3153.5,High Activity,1.81,90.0,5.0,True,Fat Loss,3,2,real,train
22,Male,190.5,104.3,28.75,Overweight,2275.3,4118.4,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
20,Female,154.9,91.6,38.17,Obese,1688.3,3055.7,High Activity,1.81,60.0,40.0,True,Fat Loss,3,3,real,train
53,Female,170.2,74.8,25.84,Overweight,1437.4,2601.7,High Activity,1.81,20.0,4.0,True,Fat Loss,3,2,real,train
34,Female,165.1,54.4,19.97,Normal,1315.2,2380.5,High Activity,1.81,21.0,7.0,True,Fat Loss,3,1,real,train
39,Female,165.1,65.8,24.13,Normal,1398.4,2531.1,High Activity,1.81,20.0,6.0,True,Maintenance,9,6,real,train
22,Female,152.4,45.4,19.53,Normal,1243.9,1604.6,Low Activity,1.29,2.0,0.0,True,Muscle Gain,4,5,real,train
62,Female,165.1,58.1,21.3,Normal,1227.5,2221.8,High Activity,1.81,10.0,12.0,True,Maintenance,9,6,real,train
60,Male,172.7,95.3,31.93,Obese,1852.7,3353.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
43,Male,182.9,83.9,25.09,Overweight,1846.1,3341.4,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,train
50,Male,190.5,127.0,35.0,Obese,2420.2,4380.6,High Activity,1.81,0.0,45.0,True,Fat Loss,3,3,real,train
33,Male,190.5,90.7,25.0,Normal,2030.6,3675.4,High Activity,1.81,10.0,15.0,True,Maintenance,9,6,real,train
58,Female,170.2,68.0,23.49,Normal,1352.8,2448.6,High Activity,1.81,10.0,5.0,True,Maintenance,9,6,real,train
49,Male,180.3,108.9,33.47,Obese,2134.1,3862.7,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
48,Female,162.6,72.6,27.46,Overweight,1414.5,2560.2,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
20,Male,154.9,99.8,41.57,Obese,2055.3,3720.0,High Activity,1.81,10.0,5.0,True,Fat Loss,3,3,real,train
27,Male,188.0,102.1,28.89,Overweight,2204.4,3989.9,High Activity,1.81,12.0,2.0,True,Fat Loss,3,2,real,train
46,Female,154.9,61.2,25.51,Overweight,1294.7,2343.3,High Activity,1.81,12.0,9.0,True,Fat Loss,3,2,real,train
57,Female,162.6,78.0,29.52,Overweight,1425.8,2210.0,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,7,real,train
35,Male,180.3,74.8,23.01,Normal,1757.8,3181.6,High Activity,1.81,20.0,5.0,True,Maintenance,9,6,real,train
19,Male,188.0,77.1,21.83,Normal,1915.6,2969.1,Moderate Activity,1.55,3.0,0.0,True,Muscle Gain,5,5,real,train
56,Male,175.3,83.0,27.02,Overweight,1723.6,3119.7,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
21,Female,162.6,66.2,25.06,Overweight,1472.7,2665.5,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
30,Female,182.9,70.3,21.02,Normal,1534.4,2777.2,High Activity,1.81,20.0,3.0,True,Muscle Gain,6,5,real,train
44,Male,165.1,56.7,20.8,Normal,1390.5,2516.8,High Activity,1.81,30.0,10.0,True,Fat Loss,3,1,real,train
44,Male,154.9,88.5,36.84,Obese,1767.1,3198.5,High Activity,1.81,20.0,3.0,True,Fat Loss,3,3,real,train
33,Male,188.0,90.7,25.68,Overweight,2018.4,3128.5,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,2,real,train
65,Male,175.3,86.2,28.06,Overweight,1715.0,3104.2,High Activity,1.81,30.0,8.0,True,Fat Loss,3,2,real,train
20,Male,190.5,70.3,19.37,Normal,1830.9,3314.0,High Activity,1.81,10.0,4.0,True,Muscle Gain,6,5,real,train
52,Female,170.2,117.9,40.72,Obese,1840.2,3330.7,High Activity,1.81,27.0,0.0,True,Fat Loss,3,3,real,train
57,Male,203.2,113.4,27.46,Overweight,2259.1,4089.0,High Activity,1.81,14.0,0.0,True,Fat Loss,3,2,real,train
48,Female,157.5,81.6,32.92,Obese,1482.6,2683.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
44,Male,172.7,63.5,21.29,Normal,1518.2,2748.0,High Activity,1.81,10.0,2.0,True,Maintenance,9,6,real,train
60,Male,172.7,86.2,28.89,Overweight,1731.2,3133.5,High Activity,1.81,12.0,1.0,True,Fat Loss,3,2,real,train
55,Female,170.2,68.0,23.49,Normal,1365.8,2117.0,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,6,real,train
55,Male,182.9,104.3,31.19,Obese,2051.4,2646.3,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
52,Male,154.9,90.7,37.79,Obese,1752.1,3171.2,High Activity,1.81,15.0,2.0,True,Fat Loss,3,3,real,train
24,Male,182.9,95.3,28.48,Overweight,2105.9,3811.6,High Activity,1.81,10.0,5.0,True,Maintenance,9,7,real,train
58,Female,175.3,81.6,26.58,Overweight,1494.4,2704.9,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
61,Female,170.2,63.5,21.93,Normal,1297.9,2349.2,High Activity,1.81,40.0,0.0,True,Maintenance,9,6,real,train
52,Female,167.6,54.4,19.37,Normal,1245.1,2253.6,High Activity,1.81,25.0,6.0,True,Fat Loss,3,1,real,train
25,Male,175.3,74.8,24.37,Normal,1790.2,2309.3,Low Activity,1.29,2.0,0.0,True,Muscle Gain,4,5,real,train
35,Female,167.6,63.5,22.6,Normal,1402.6,2538.7,High Activity,1.81,50.0,0.0,True,Fat Loss,3,1,real,train
43,Female,162.6,56.7,21.46,Normal,1289.3,2333.7,High Activity,1.81,5.0,2.0,True,Fat Loss,3,1,real,train
47,Female,170.2,83.9,28.97,Overweight,1547.3,2800.5,High Activity,1.81,10.0,5.0,True,Fat Loss,3,2,real,train
29,Female,154.9,68.0,28.34,Overweight,1431.2,2590.4,High Activity,1.81,25.0,0.0,True,Fat Loss,3,2,real,train
44,Female,157.5,77.1,31.09,Obese,1458.0,2639.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,train
